Dec-96,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,61.2
Jan-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,62.7
Feb-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,62.7
Mar-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,63.1
Apr-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,63.5
May-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,61.9
Jun-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,60.3
Jul-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59
Aug-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59
Sep-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,58.5
Oct-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,58.5
Nov-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59.3
Dec-97,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59.2
Jan-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,60.3
Feb-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59.8
Mar-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,56.8
Apr-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,56.2
May-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,52.3
Jun-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,52.3
Jul-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,52.5
Aug-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,52.1
Sep-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,50.1
Oct-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,49.7
Nov-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,50.8
Dec-98,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,50.8
Jan-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,49.7
Feb-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,49.6
Mar-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,48
Apr-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,47.9
May-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,48.9
Jun-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,49.4
Jul-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,52.6
Aug-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,53.7
Sep-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,56.3
Oct-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,56.7
Nov-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,61.2
Dec-99,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,61.2
Jan-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,63.3
Feb-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,63.3
Mar-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,65.4
Apr-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,65.6
May-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.2
Jun-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,69.6
Jul-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,69.6
Aug-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74.4
Sep-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,72.9
Oct-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74.8
Nov-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,77.9
Dec-00,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.6
01-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,79.3
01-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.3
01-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.2
01-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,72.8
01-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74.9
01-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.4
01-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.2
01-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,73
01-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,69.4
01-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.8
01-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,67.6
01-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,62.1
02-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59.4
02-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,59.4
02-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,60
02-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,65.2
02-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.7
02-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.6
02-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,67.7
02-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.8
02-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,72.5
02-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,73.9
02-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.3
02-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74
03-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,72.8
03-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,77.9
03-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,82.9
03-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,81.6
03-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,73.5
03-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.8
03-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.8
03-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.9
03-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.4
03-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74.7
03-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,70.8
03-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.7
04-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,68.7
04-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,72.9
04-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,76.8
04-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,83.4
04-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,86.6
04-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,93.7
04-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,88.6
04-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,87.4
04-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,87.6
04-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,87.7
04-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,90.6
04-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,84.9
05-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,80.4
05-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,83
05-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,86.4
05-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,92.9
05-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,97.2
05-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,94.3
05-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,97.7
05-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,100
05-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,121.5
05-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,112.3
05-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,96
05-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,94.7
06-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.7
06-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.4
06-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,93.6
06-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,111.3
06-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,115.8
06-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,110.3
06-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,115.5
06-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,116.6
06-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,98
06-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,89.9
06-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,89.9
06-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,96.6
07-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,94.7
07-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,92.5
07-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,107.5
07-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,111.3
07-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,113.5
07-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,110.5
07-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,107.5
07-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,101.8
07-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,102
07-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.5
07-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,102.8
07-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,107
08-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,107.9
08-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,107
08-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,111.1
08-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,114
08-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,127.1
08-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,136.2
08-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,138
08-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,129.1
08-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,130.2
08-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,112
08-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,87.6
08-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,73.7
09-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,74.7
09-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,84.4
09-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,83.3
09-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,86.3
09-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,91.8
09-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,103
09-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99
09-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,101.4
09-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.8
09-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,95.9
09-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,102.5
09-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,97.9
10-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,101.6
10-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.9
10-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,103.8
10-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,103.8
10-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,102.2
10-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,98.1
10-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,99.2
10-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,98.5
10-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,97.5
10-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,100.9
10-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,102.6
10-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,106.2
11-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,108.9
11-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,110.8
11-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,118.8
11-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,123.9
11-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,126.4
11-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,123.2
11-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,121
11-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,121.2
11-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,122.4
11-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,120
11-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,118.2
11-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,116.2
12-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,118.3
12-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,122.8
12-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,127.9
12-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,134.1
12-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,125.8
12-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,120.3
12-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,116.5
12-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,122.5
12-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,131.3
12-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,131.1
12-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,120.7
12-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,119.9
13-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,120.1
13-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,128
13-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,128
13-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,130
13-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,126.6
13-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,129.2
13-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,133.1
13-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,136.5
13-Sep,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,136.2
13-Oct,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,127.9
13-Nov,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,128.2
13-Dec,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,130.1
14-Jan,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,131.9
14-Feb,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,135.5
14-Mar,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,137.7
14-Apr,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,137.8
14-May,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,139.4
14-Jun,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,138.8
14-Jul,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,136.5
14-Aug,"Charlottetown and Summerside, Prince Edward Island","11105, 11110",Regular unleaded gasoline at self service filling stations,v735092,3.2,134
